product_id,total_product_sales,total_product_quantity,average_product_revenue,product_velocity,product_total_revenue,product_rank_by_revenue,product_popularity_rank,product_revenue_contribution,weekend_sales_ratio,slow_moving_inventory_flag,daily_demand_std,safety_stock,reorder_point,assumed_current_stock,days_to_stockout,low_stock_flag,inventory_risk_score
84803A,179.14000000000001,106,10.53764705882353,0.28191489361702127,179.14000000000001,3047,2827,1.8524355135386065e-05,0.2641509433962264,0,1.6100658547828373,8.349274338536365,10.322678593855514,2.8191489361702127,10.0,1,1.0
84803B,32.11,19,4.01375,0.05053191489361702,32.11,3790,3573,3.3204032789842945e-06,0.3684210526315789,1,0.7590167211456698,3.936012190778561,4.28973559503388,0.5053191489361701,10.0,1,1.0
84804A,215.8,148,21.580000000000002,0.39361702127659576,215.8,2928,2619,2.2315260903295258e-05,0.006756756756756757,0,5.147360405968885,26.692525663523714,29.447844812459884,3.9361702127659575,10.0,1,1.0
84804B,310.65,255,20.709999999999997,0.6781914893617021,310.65,2671,2293,3.2123428172422015e-05,0.06666666666666667,0,7.094422442118459,36.7893518558627,41.536692281394615,6.781914893617022,10.0,1,1.0
84805A,152.85,115,38.2125,0.3058510638297872,152.85,3126,2781,1.5805781413663947e-05,0.008695652173913044,0,4.996485999222407,25.910140390990765,28.051097837799276,3.0585106382978724,10.0,1,1.0
84805B,498.9,302,83.14999999999999,0.8031914893617021,498.9,2288,2173,5.158982235706211e-05,0.0033112582781456954,0,8.57149324528117,44.44895740330851,50.07129782884043,8.03191489361702,10.0,1,1.0
84806A,165.01999999999998,182,18.335555555555555,0.48404255319148937,165.01999999999998,3092,2505,1.7064246312612526e-05,0.4065934065934066,0,4.103300868104165,21.278374756898973,24.6666726292394,4.840425531914894,10.000000000000002,1,1.0
84806B,156.45999999999998,142,13.038333333333332,0.3776595744680851,156.45999999999998,3114,2646,1.6179081190591175e-05,0.04225352112676056,0,3.1225512391528105,16.192528308315623,18.83614532959222,3.776595744680851,10.0,1,1.0
84807,215.93,233,30.84714285714286,0.6196808510638298,215.93,2927,2370,2.2328703831550256e-05,0.0,0,8.931832863297004,46.31756067622457,50.65532663367138,6.196808510638298,10.0,1,1.0
84809A,384.53999999999996,233,25.636,0.6196808510638298,384.53999999999996,2505,2370,3.976418177828155e-05,0.09871244635193133,0,4.605102781828618,23.88055517631611,28.21832113376292,6.196808510638298,10.0,1,1.0
84809B,313.8,278,44.82857142857143,0.7393617021276596,313.8,2665,2237,3.244916066475465e-05,0.12949640287769784,0,8.442188886271698,43.7784273356522,48.953959250545815,7.393617021276596,10.0,1,1.0
84813,1970.71,260,31.281111111111112,0.6914893617021277,1970.71,1077,2287,0.00020378548570311862,0.038461538461538464,0,3.5830016339962585,18.580273290556658,23.42069882247155,6.914893617021277,10.0,1,1.0
84814A,1.95,1,1.95,0.0026595744680851063,1.95,4194,4116,2.0164392382495714e-07,0.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
84814B,13.65,7,4.55,0.018617021276595744,13.65,3981,3871,1.4115074667747e-06,0.2857142857142857,1,0.23590778340170032,1.2233405213617645,1.3536596702979347,0.18617021276595744,10.0,1,1.0
84815,1183.8200000000002,926,22.33622641509434,2.4627659574468086,1183.8200000000002,1483,1254,0.00012241544097562091,0.014038876889848811,0,41.667108650138076,216.0719823851722,233.31134408729986,24.627659574468087,10.0,1,1.0
84816,658.1,17,50.62307692307692,0.04521276595744681,658.1,2041,3623,6.805223911241247e-05,0.0,0,0.3802854471007216,1.9720358116812156,2.288525173383343,0.4521276595744681,10.0,1,1.0
84817,216.66,102,8.6664,0.2712765957446808,216.66,2923,2842,2.2404191044059086e-05,0.049019607843137254,0,1.4425253663711128,7.48046422346779,9.379400393680555,2.712765957446808,10.0,1,1.0
84818,893.39,354,7.571101694915254,0.9414893617021277,893.39,1752,2035,9.238290518255306e-05,0.10451977401129943,0,2.4919672367870045,12.922526144364078,19.512951676278973,9.414893617021278,10.0,1,1.0
84819,437.72,102,12.506285714285715,0.2712765957446808,437.72,2402,2842,4.5263373505979614e-05,0.1568627450980392,0,0.9271170903886845,4.807725664516251,6.706661834729017,2.712765957446808,10.0,1,1.0
84820,404.42,62,16.850833333333334,0.16489361702127658,404.42,2464,3099,4.1819915729891886e-05,0.0967741935483871,0,0.9176442240791447,4.758602481538563,5.912857800687499,1.6489361702127658,10.0,1,1.0
84821,335.34999999999997,383,9.863235294117645,1.0186170212765957,335.34999999999997,2616,1981,3.467758454087148e-05,0.2349869451697128,0,4.103614563073572,21.280001476297077,28.410320625233247,10.186170212765957,10.0,1,1.0
84823,279.65000000000003,7,55.93000000000001,0.018617021276595744,279.65000000000003,2743,3871,2.891780681930732e-05,0.0,0,0.24695306356236377,1.2806177277154207,1.4109368766515908,0.18617021276595744,10.0,1,1.0
84824,628.6,35,20.27741935483871,0.09308510638297872,628.6,2088,3337,6.500172846993235e-05,0.02857142857142857,1,0.37145487398101984,1.9262433508797665,2.5778390955606176,0.9308510638297872,10.0,1,1.0
84826,479.7,572,21.804545454545455,1.5212765957446808,479.7,2316,1646,4.960440526093946e-05,0.3181818181818182,0,10.18990739732003,52.84152327792903,63.49045944814179,15.212765957446807,10.0,1,1.0
84827,377.0,580,20.944444444444443,1.5425531914893618,377.0,2527,1631,3.898449193949172e-05,0.31551724137931036,0,9.227974736121489,47.85325546286612,58.65112780329166,15.425531914893618,10.0,1,1.0
84828,1795.19,1405,10.02899441340782,3.7367021276595747,1795.19,1139,931,0.00018563546441606403,0.07402135231316725,0,7.680439833002326,39.828246165128476,65.98516105874549,37.36702127659575,10.000000000000002,1,1.0
84830,1144.3,110,143.0375,0.2925531914893617,1144.3,1512,2805,0.00011832879078610177,0.06363636363636363,0,5.170639973010735,26.813245875766814,28.861118216192345,2.925531914893617,10.0,1,1.0
84832,3516.2799999999997,3950,9.133194805194805,10.50531914893617,3516.2799999999997,678,340,0.0003636084597267796,0.12050632911392405,0,13.419387900765283,69.58855173898274,143.12578578153594,105.0531914893617,10.0,1,1.0
84836,17061.35,14053,18.404908306364614,37.375,17061.35,92,49,0.0017642654152568884,0.13769301928413863,0,43.6663753170942,226.43952469949528,488.0645246994953,373.75,10.0,1,1.0
84837,3210.04,251,22.291944444444443,0.6675531914893617,3210.04,745,2307,0.0003319410570436233,0.22709163346613545,0,1.44355500893793,7.485803612683115,12.158675953108645,6.675531914893616,10.0,1,1.0
84838,312.5,50,78.125,0.13297872340425532,312.5,2666,3199,3.231473138220467e-05,0.0,1,2.325138598782038,12.057407452423545,12.988258516253332,1.3297872340425532,10.0,1,1.0
84839,8674.0,1512,21.523573200992555,4.0212765957446805,8674.0,246,876,0.0008969535360295786,0.11375661375661375,0,14.743118601547327,76.4529857236802,104.60192189389296,40.212765957446805,10.0,1,1.0
84840,2379.82,276,17.121007194244605,0.7340425531914894,2379.82,951,2244,0.00024609038092159464,0.17391304347826086,0,1.3200042982951723,6.845110081537681,11.983407953878107,7.340425531914894,10.0,1,1.0
84842,454.05,771,16.816666666666666,2.050531914893617,454.05,2364,1392,4.69520121090881e-05,0.009079118028534372,0,64.36980741297101,333.80074461745284,348.15446802170817,20.505319148936174,10.0,1,1.0
84843,767.21,109,11.98765625,0.2898936170212766,767.21,1894,2811,7.933499220397199e-05,0.08256880733944955,0,0.7614050096055859,3.948397072733647,5.977652391882583,2.8989361702127656,10.0,1,1.0
84845A,1.25,1,1.25,0.0026595744680851063,1.25,4211,4116,1.2925892552881868e-07,1.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
84845C,48.75,39,3.25,0.10372340425531915,48.75,3644,3295,5.041098095623929e-06,0.46153846153846156,1,0.6510602373237928,3.376185213903639,4.102249043690873,1.0372340425531914,10.0,1,1.0
84845D,51.25,41,4.659090909090909,0.10904255319148937,51.25,3620,3278,5.299615946681566e-06,0.5121951219512195,1,0.8524932145483997,4.420750678527588,5.184048550868013,1.0904255319148937,10.0,1,1.0
84846A,470.93,207,10.702954545454546,0.550531914893617,470.93,2332,2444,4.869752463942927e-05,0.2222222222222222,0,1.8453833521282392,9.569553829687715,13.423277233943033,5.50531914893617,10.0,1,1.0
84847,706.45,1194,18.114102564102566,3.175531914893617,706.45,1973,1044,7.305197435186718e-05,0.01256281407035176,0,99.77145102541265,517.3820768203121,539.6108002245675,31.755319148936174,10.0,1,1.0
84849A,499.37,296,9.079454545454546,0.7872340425531915,499.37,2286,2184,5.163842371306095e-05,0.08783783783783784,0,5.381196576575203,27.905123479237457,33.41576177710979,7.872340425531915,10.0,1,1.0
84849B,2810.88,1694,12.437522123893805,4.50531914893617,2810.88,820,797,0.0002906650628723567,0.16765053128689492,0,12.566621329188115,65.16638352040934,96.70361756296253,45.0531914893617,10.0,1,1.0
84849D,1779.55,1076,11.863666666666667,2.8617021276595747,1779.55,1144,1136,0.00018401817673984743,0.11059479553903345,0,10.698885737700389,55.48091829620406,75.51283318982108,28.617021276595747,10.0,1,1.0
84854,2075.2200000000003,380,18.528750000000002,1.0106382978723405,2075.2200000000003,1031,1986,0.00021459256594873213,0.10789473684210527,0,3.308960540435021,17.15918590870923,24.233653993815615,10.106382978723405,10.0,1,1.0
84855,196.70000000000002,36,12.293750000000001,0.09574468085106383,196.70000000000002,2982,3326,2.034018452121491e-05,0.05555555555555555,1,0.5380289744102678,2.790042094295938,3.460254860253385,0.9574468085106382,10.0,1,1.0
84856L,1486.33,237,18.579124999999998,0.6303191489361702,1486.33,1299,2356,0.00015369713502499927,0.05063291139240506,0,2.460143281302739,12.75749753135039,17.169731573903583,6.303191489361702,10.0,1,1.0
84856S,1858.61,463,58.0815625,1.2313829787234043,1858.61,1112,1844,0.00019219354526169415,0.12742980561555076,0,11.595041432250376,60.12808829960037,68.7477691506642,12.313829787234043,10.0,1,1.0
84857A,68.0,8,22.666666666666668,0.02127659574468085,68.0,3498,3843,7.031685548767737e-06,0.0,1,0.28203918041786347,1.462562841469804,1.6114990116825698,0.2127659574468085,10.0,1,1.0
84857C,212.7,99,30.385714285714283,0.2632978723404255,212.7,2939,2861,2.1994698767983786e-05,0.0,0,2.761127069700969,14.31830090676745,16.161386013150427,2.632978723404255,10.0,1,1.0
84858A,128.83,53,16.10375,0.14095744680851063,128.83,3210,3168,1.332194190070217e-05,0.0,0,2.127614786762647,11.033113638574658,12.019815766234233,1.4095744680851063,10.0,1,1.0
84858B,431.0,326,47.888888888888886,0.8670212765957447,431.0,2411,2102,4.4568477522336686e-05,0.09202453987730061,0,8.454955322386162,43.844629893223626,49.91377882939384,8.670212765957446,10.0,1,1.0
84858C,349.39,161,14.557916666666666,0.42819148936170215,349.39,2590,2577,3.612942079241117e-05,0.19875776397515527,0,3.8394656469228514,19.91021168750184,22.907552113033752,4.281914893617022,10.0,1,1.0
84859A,340.54,164,14.189166666666667,0.43617021276595747,340.54,2607,2568,3.5214267599667135e-05,0.0,0,3.100308838425137,16.07718650097815,19.130377990339852,4.361702127659575,10.0,1,1.0
84859B,368.65,251,52.66428571428571,0.6675531914893617,368.65,2548,2307,3.8121042316959205e-05,0.0,0,10.417862115800428,54.023621808683465,58.696494149109,6.675531914893616,10.0,1,1.0
84859C,372.2,220,20.677777777777777,0.5851063829787234,372.2,2536,2418,3.848813766546105e-05,0.05454545454545454,0,5.531311260028597,28.68356907552891,32.77931375637998,5.851063829787234,10.0,1,1.0
84864A,67.71000000000001,7,16.927500000000002,0.018617021276595744,67.71000000000001,3503,3871,7.001697478045052e-06,0.2857142857142857,1,0.19912931042290974,1.0326194028806905,1.1629385518168607,0.18617021276595744,10.0,1,1.0
84865,535.69,54,14.097105263157896,0.14361702127659576,535.69,2232,3157,5.539417105322631e-05,0.3333333333333333,0,0.5118454997387756,2.6542631679128967,3.6595823168490673,1.4361702127659575,10.0,1,1.0
84867A,105.82000000000001,16,26.455000000000002,0.0425531914893617,105.82000000000001,3303,3641,1.0942543599567676e-05,0.0,1,0.6310185394765518,3.2722555311272545,3.5701278715527867,0.425531914893617,10.0,1,1.0
84867a,13.57,1,13.57,0.0026595744680851063,13.57,3984,4116,1.4032348955408558e-06,0.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
84867b,27.14,2,27.14,0.005319148936170213,27.14,3830,4046,2.8064697910817115e-06,0.0,1,0.10314212462587934,0.534861286451619,0.5720953290048105,0.05319148936170213,10.0,1,1.0
84868A,13.9,2,6.95,0.005319148936170213,13.9,3976,4046,1.4373592518804637e-06,0.5,1,0.07283518750581405,0.37769943395687994,0.4149334765100714,0.05319148936170213,10.0,1,1.0
84868B,20.85,3,4.17,0.007978723404255319,20.85,3896,4003,2.156038877820696e-06,0.6666666666666666,1,0.1710833234014914,0.8871820972939352,0.9430331611237224,0.07978723404255318,10.0,1,1.0
84869,703.54,302,27.05923076923077,0.8031914893617021,703.54,1977,2173,7.275105957323607e-05,0.06622516556291391,0,5.988753052227765,31.05571242956441,36.678052855096325,8.03191489361702,10.0,1,1.0
84870B,199.03,52,11.057222222222222,0.13829787234042554,199.03,2975,3178,2.0581123158400628e-05,0.21153846153846154,0,0.856050638125725,4.43919831239128,5.407283418774259,1.3829787234042554,10.0,1,1.0
84870C,206.81,53,12.925625,0.14095744680851063,206.81,2955,3168,2.1385630710891994e-05,0.1320754716981132,0,0.8847285916319557,4.587912789243289,5.574614916902863,1.4095744680851063,10.0,1,1.0
84872A,1533.46,137,21.90657142857143,0.36436170212765956,1533.46,1268,2673,0.00015857071355313785,0.0,0,0.983981635070507,5.102606574060496,7.653138488954113,3.6436170212765955,10.0,1,1.0
84872a,420.44,38,14.49793103448276,0.10106382978723404,420.44,2433,3303,4.3476498119469224e-05,0.0,0,0.3800335931399928,1.9707297795054972,2.6781765880161355,1.0106382978723403,10.0,1,1.0
84873A,360.25,30,25.732142857142858,0.0797872340425532,360.25,2567,3392,3.725242233740555e-05,0.0,1,0.6057642731376035,3.1412951749058102,3.6998058132036826,0.7978723404255319,10.0,1,1.0
84873a,973.36,88,16.49762711864407,0.23404255319148937,973.36,1658,2923,0.00010065237420218477,0.0,0,0.622691481273884,3.2290741338194957,4.867372006159921,2.3404255319148937,10.0,1,1.0
84874B,75.89999999999999,46,3.1624999999999996,0.12234042553191489,75.89999999999999,3454,3233,7.84860195810987e-06,0.34782608695652173,0,0.5758989273024262,2.986423270224128,3.842806248947532,1.2234042553191489,10.0,1,1.0
84875A,60.0,16,5.0,0.0425531914893617,60.0,3555,3641,6.204428425383297e-06,0.1875,0,0.2598417412511968,1.3474541900659338,1.6453265304914657,0.425531914893617,10.0,1,1.0
84875B,322.5,246,15.357142857142858,0.6542553191489362,322.5,2651,2323,3.334880278643522e-05,0.1951219512195122,0,2.8411514996514406,14.733281398066417,19.313068632108973,6.542553191489362,10.0,1,1.0
84875D,420.0,320,14.482758620689655,0.851063829787234,420.0,2435,2124,4.3430998977683076e-05,0.159375,0,3.5151707685281655,18.228524632120664,24.185971440631302,8.51063829787234,10.0,1,1.0
84876B,172.5,126,24.642857142857142,0.3351063829787234,172.5,3064,2718,1.7837731722976978e-05,0.1984126984126984,0,3.2691595640652276,16.952791077301644,19.298535758152706,3.3510638297872344,10.0,1,1.0
84876C,22.5,6,4.5,0.015957446808510637,22.5,3884,3901,2.3266606595187363e-06,1.0,1,0.23038666234050348,1.1947097953207972,1.3064119229803717,0.15957446808510636,10.0,1,1.0
84876D,350.52,193,15.932727272727272,0.5132978723404256,350.52,2586,2478,3.624627086108922e-05,0.010362694300518135,0,3.500069908116426,18.15021651450484,21.74330162088782,5.132978723404255,10.0,1,1.0
84877A,127.5,34,9.807692307692308,0.09042553191489362,127.5,3213,3348,1.3184410403939505e-05,0.38235294117647056,0,0.7744684747875257,4.016139925792689,4.649118649196944,0.9042553191489362,10.0,1,1.0
84877B,291.37,145,12.668260869565218,0.38563829787234044,291.37,2711,2631,3.012973850506552e-05,0.0,0,2.819495201536857,14.620978926972665,17.320447012079047,3.8563829787234045,10.0,1,1.0
84877D,243.03,70,8.679642857142857,0.18617021276595744,243.03,2859,3040,2.5131037337015045e-05,0.11428571428571428,0,1.4578231123666392,7.559793325254824,8.862984814616526,1.8617021276595744,10.0,1,1.0
84879,72251.32,44797,50.10493758668517,119.14095744680851,72251.32,5,6,0.007471302392991079,0.09956023840882201,0,169.94825509944937,881.2960047353151,1715.2827068629747,1191.409574468085,10.0,1,1.0
84880,8238.72,1486,26.662524271844656,3.952127659574468,8238.72,270,895,0.0008519424759462312,0.10026917900403769,0,11.246704797153976,58.321728565964044,85.98662218298531,39.52127659574468,10.0,1,1.0
84881,273.07,42,14.372105263157895,0.11170212765957446,273.07,2769,3272,2.8237387835323614e-05,0.2857142857142857,0,0.5197653589542057,2.695332964602133,3.477247858219154,1.1170212765957446,10.0,1,1.0
84882,132.09,28,7.338333333333334,0.07446808510638298,132.09,3195,3418,1.365904917848133e-05,0.35714285714285715,0,0.3791741679563497,1.9662730819049814,2.487549677649662,0.7446808510638298,10.0,1,1.0
84884A,5110.71,1421,21.564177215189872,3.779255319148936,5110.71,485,923,0.0005284839066315111,0.14285714285714285,0,16.17658210224392,83.88645807888945,110.341245312932,37.79255319148936,10.0,1,1.0
84884a,152.46,18,11.727692307692308,0.047872340425531915,152.46,3127,3598,1.5765452628898957e-05,0.0,0,0.2972688922949072,1.54153914059482,1.8766455235735435,0.4787234042553191,10.0,1,1.0
84886,119.39999999999999,12,13.266666666666666,0.031914893617021274,119.39999999999999,3245,3735,1.234681256651276e-05,0.08333333333333333,1,0.21674575752308353,1.1239725293833969,1.3473767847025457,0.3191489361702127,10.0,1,1.0
84891B,87.45,11,14.575000000000001,0.02925531914893617,87.45,3382,3759,9.042954429996156e-06,0.2727272727272727,0,0.26672428455547725,1.383144806088621,1.587932040131174,0.2925531914893617,10.0,1,1.0
84893,186.35000000000002,33,12.423333333333336,0.08776595744680851,186.35000000000002,3018,3361,1.9269920617836292e-05,0.12121212121212122,1,0.6155836762060438,3.192215384048518,3.8065770861761776,0.8776595744680851,10.0,1,1.0
84898F,268.82,126,7.265405405405406,0.3351063829787234,268.82,2777,2718,2.7797907488525632e-05,0.1984126984126984,0,1.3183591779123836,6.83657902589482,9.182323706745883,3.3510638297872344,10.0,1,1.0
84899E,72.68,52,3.303636363636364,0.13829787234042554,72.68,3471,3178,7.515630965947634e-06,0.07692307692307693,0,0.8466538224300774,4.39046950299596,5.358554609378938,1.3829787234042554,10.0,1,1.0
84899F,192.17,121,3.6258490566037733,0.32180851063829785,192.17,2999,2742,1.987175017509847e-05,0.2396694214876033,0,1.2900244651041994,6.689644482915472,8.942304057383557,3.2180851063829783,10.0,1,1.0
84901,471.13,123,6.366621621621621,0.3271276595744681,471.13,2330,2733,4.871820606751388e-05,0.17073170731707318,0,0.7912240270573864,4.103028733588455,6.392922350609732,3.271276595744681,10.0,1,1.0
84902,326.33,84,6.157169811320754,0.22340425531914893,326.33,2641,2955,3.374485213425552e-05,0.2261904761904762,0,0.6796745153443011,3.5245694905359746,5.0883992777700175,2.234042553191489,10.0,1,1.0
84905,834.43,234,9.816823529411764,0.6223404255319149,834.43,1818,2367,8.628602018320974e-05,0.02564102564102564,0,2.5801149020540577,13.37963107422135,17.736014052944753,6.223404255319149,10.0,1,1.0
84906,190.4,32,19.04,0.0851063829787234,190.4,3004,3371,1.968871953654966e-05,0.0,0,0.6557979277077777,3.400753324971537,3.996498005822601,0.851063829787234,10.0,1,1.0
84907,772.34,356,42.90777777777778,0.9468085106382979,772.34,1889,2024,7.986547083434227e-05,0.0,0,10.987136256576022,56.97569110513536,63.603350679603444,9.46808510638298,10.0,1,1.0
84908A,1038.21,431,28.05972972972973,1.1462765957446808,1038.21,1601,1885,0.00010735832725861989,0.002320185614849188,0,10.758804739961782,55.79163862263396,63.815574792846725,11.462765957446807,10.0,1,1.0
84908B,1052.29,435,30.06542857142857,1.1569148936170213,1052.29,1589,1878,0.0001088142997957765,0.0,0,10.756175531141986,55.77800440657717,63.87640866189632,11.569148936170212,10.0,1,1.0
84909A,2797.55,209,93.25166666666668,0.5558510638297872,2797.55,822,2438,0.00028928664569051736,0.06220095693779904,0,3.8202363374219224,19.810494784688856,23.701452231497367,5.558510638297872,10.0,1,1.0
84910A,972.8000000000001,395,25.6,1.050531914893617,972.8000000000001,1659,1957,0.00010059446620354786,0.030379746835443037,0,15.528729494595238,80.52690658220575,87.88062998646107,10.50531914893617,10.0,1,1.0
84912A,2447.07,941,15.199192546583852,2.502659574468085,2447.07,921,1247,0.0002530445111150451,0.01381509032943677,0,30.932959653221054,160.40820037293068,177.92681739420726,25.02659574468085,10.0,1,1.0
84912B,2008.55,822,18.7714953271028,2.1861702127659575,2008.55,1059,1340,0.00020769841189672702,0.015815085158150853,0,30.94282762709775,160.45937245438142,175.76256394374312,21.861702127659576,10.0,1,1.0
84912a,15.56,2,15.56,0.005319148936170213,15.56,3959,4046,1.6090151049827352e-06,0.0,1,0.10314212462587934,0.534861286451619,0.5720953290048105,0.05319148936170213,10.0,1,1.0
84913A,1334.43,356,8.8962,0.9468085106382979,1334.43,1385,2024,0.00013798959039473723,0.014044943820224719,0,1.6596675733112067,8.606492609718245,15.23415218418633,9.46808510638298,10.0,1,1.0
84913B,913.65,245,7.3092,0.651595744680851,913.65,1724,2328,9.447793384752415e-05,0.0,0,1.2726445353967373,6.599517858168404,11.160688070934363,6.51595744680851,10.0,1,1.0
84914A,155.7,6,31.139999999999997,0.015957446808510637,155.7,3116,3901,1.6100491763869655e-05,0.0,1,0.14518269244092824,0.7528699057841672,0.8645720334437417,0.15957446808510636,10.0,1,1.0
84915,135.5,24,7.527777777777778,0.06382978723404255,135.5,3185,3489,1.4011667527323946e-05,0.041666666666666664,0,0.30317469158394683,1.5721646819700674,2.018973192608365,0.6382978723404255,10.0,1,1.0
84916,223.52,44,6.574117647058824,0.11702127659574468,223.52,2903,3248,2.3113564027361244e-05,0.11363636363636363,0,0.39615170100955766,2.0543130093599493,2.873461945530162,1.1702127659574468,10.0,1,1.0
84917,232.35999999999999,48,8.012413793103448,0.1276595744680851,232.35999999999999,2882,3216,2.4027683148701046e-05,0.020833333333333332,0,0.636390530886042,3.3001129196240395,4.193729940900635,1.276595744680851,10.0,1,1.0
84918,981.22,206,15.3315625,0.5478723404255319,981.22,1651,2447,0.00010146515432590998,0.038834951456310676,0,2.917139374054585,15.127329633987593,18.962436016966315,5.4787234042553195,10.0,1,1.0
84919,514.66,61,25.732999999999997,0.1622340425531915,514.66,2259,3103,5.321951889012946e-05,0.0,0,11.95648819382506,62.00243285650026,63.138071154372604,1.622340425531915,10.0,1,1.0
84920,377.9,91,8.997619047619047,0.24202127659574468,377.9,2524,2908,3.9077558365872465e-05,0.08791208791208792,0,0.8278100648977996,4.292751946451002,5.986900882621215,2.420212765957447,10.000000000000002,1,1.0
84921,63.75,17,6.375,0.04521276595744681,63.75,3534,3623,6.592205201969753e-06,0.5882352941176471,0,0.3108327866821577,1.6118770556569106,1.9283664173590382,0.4521276595744681,10.0,1,1.0
84922,765.93,333,69.63,0.8856382978723404,765.93,1896,2080,7.920263106423047e-05,0.009009009009009009,0,15.485053649400854,80.30041794982336,86.49988603492974,8.856382978723405,10.0,1,1.0
84923,400.75,85,6.679166666666666,0.22606382978723405,400.75,2473,2941,4.144041152453927e-05,0.011764705882352941,0,0.6235053049078467,3.2332943567146994,4.815741165225338,2.2606382978723403,9.999999999999998,1,1.0
84924A,244.91,58,7.6534375,0.15425531914893617,244.91,2853,3136,2.5325442761010387e-05,0.1206896551724138,0,0.6001181916686339,3.112016445105959,4.191803679148512,1.5425531914893618,10.0,1,1.0
84924D,272.61,764,18.174,2.0319148936170213,272.61,2771,1403,2.818982055072901e-05,0.002617801047120419,0,27.09251394863049,140.49290642726467,154.7163106825838,20.319148936170212,10.0,1,1.0
84924F,146.65,485,18.33125,1.2898936170212767,146.65,3148,1797,1.5164657143041008e-05,0.0,0,42.91322722567001,222.53394530088508,231.56320062003402,12.898936170212767,10.0,1,1.0
84925A,339.29,179,19.95823529411765,0.47606382978723405,339.29,2611,2514,3.508500867413832e-05,0.027932960893854747,0,7.453640645030335,38.65213983723493,41.984586645745566,4.76063829787234,10.0,1,1.0
84925C,71.39999999999999,28,7.139999999999999,0.07446808510638298,71.39999999999999,3479,3418,7.383269826206123e-06,0.42857142857142855,1,0.5931045857565005,3.075646181312817,3.5969227770574976,0.7446808510638298,10.0,1,1.0
84925D,548.75,66,30.48611111111111,0.17553191489361702,548.75,2215,3074,5.6744668307151404e-05,0.06060606060606061,0,24.34389258896323,126.23945603798346,127.46817944223878,1.7553191489361701,10.0,1,1.0
84925E,130.05,75,43.35,0.19946808510638298,130.05,3206,3006,1.3448098612018298e-05,0.0,0,3.7144905056160877,19.262131525334645,20.658408121079326,1.9946808510638299,10.0,1,1.0
84925F,765.73,636,36.46333333333333,1.6914893617021276,765.73,1897,1550,7.918194963614587e-05,0.007861635220125786,0,16.935974552488947,87.82441867775218,99.66484420966707,16.914893617021278,10.000000000000002,1,1.0
84926A,95.07,69,5.003684210526315,0.18351063829787234,95.07,3345,3051,9.830916840019833e-06,0.43478260869565216,0,1.4535820270008357,7.537800445207678,8.822374913292784,1.8351063829787235,10.0,1,1.0
84926B,67.5,54,6.75,0.14361702127659576,67.5,3505,3157,6.979981978556209e-06,0.09259259259259259,0,1.3547395133147073,7.025235533266649,8.030554682202819,1.4361702127659575,10.0,1,1.0
84926C,182.1,132,5.690625,0.35106382978723405,182.1,3032,2695,1.8830440271038306e-05,0.16666666666666666,0,1.7279348556147096,8.96050438296657,11.41795119147721,3.5106382978723403,10.0,1,1.0
84926D,93.82,68,6.254666666666666,0.18085106382978725,93.82,3353,3064,9.701657914491015e-06,0.5588235294117647,0,1.5246438951742791,7.906304025745388,9.172261472553899,1.8085106382978724,10.0,1,1.0
84926E,143.76999999999998,113,11.059230769230767,0.300531914893617,143.76999999999998,3159,2792,1.4866844578622608e-05,0.26548672566371684,0,2.3793780103867603,12.338675281378094,14.442398685633414,3.00531914893617,10.0,1,1.0
84926F,82.68,54,5.905714285714287,0.14361702127659576,82.68,3412,3157,8.549702370178183e-06,0.2222222222222222,0,1.0484842149198863,5.437095833059442,6.442414981995612,1.4361702127659575,10.0,1,1.0
84927A,81.41,103,4.284736842105263,0.27393617021276595,81.41,3419,2840,8.418375301840903e-06,0.05825242718446602,0,6.462772279131835,33.51382093202489,35.43137412351425,2.7393617021276597,10.0,1,1.0
84927D,126.97999999999999,474,7.469411764705882,1.2606382978723405,126.97999999999999,3218,1823,1.3130638690919517e-05,0.014767932489451477,0,38.62636258470143,200.30366892225493,209.12813700736132,12.606382978723405,10.0,1,1.0
84927E,128.79,243,7.575882352941176,0.6462765957446809,128.79,3211,2334,1.3317805615085247e-05,0.12345679012345678,0,17.197205570458944,89.17907720199051,93.70301337220327,6.462765957446809,10.0,1,1.0
84927F,92.48,36,4.6240000000000006,0.09574468085106383,92.48,3364,3326,9.563092346324121e-06,0.1388888888888889,0,0.5900354599273091,3.0597306996874627,3.7299434656449098,0.9574468085106382,10.0,1,1.0
84929,369.96,684,13.212857142857143,1.8191489361702127,369.96,2544,1491,3.825650567091341e-05,0.2631578947368421,0,8.413909456395732,43.631779471858025,56.36582202504951,18.191489361702125,9.999999999999998,1,1.0
84931A,196.25,71,6.330645161290323,0.18882978723404256,196.25,2986,3033,2.0293651308024535e-05,0.09859154929577464,0,0.8634706481888589,4.477676055042473,5.79948456568077,1.8882978723404256,10.0,1,1.0
84931B,264.65,97,7.783823529411764,0.2579787234042553,264.65,2787,2874,2.736669971296149e-05,0.1134020618556701,0,1.0607872093620376,5.500895133863113,7.306746197692901,2.579787234042553,10.0,1,1.0
