customer_id,recency,frequency,monetary,average_purchase_value,quantity_per_order,active_months,purchase_frequency,customer_loyalty_score,customer_risk_score,high_value_customer_flag,customer_tenure,avg_days_between_purchases,weekend_sales_ratio,customer_rank_by_revenue,churn_warning_flag,lost_one_time_buyer_flag
17641,374,1,0.0,0.0,-1.0,1,1.0,1.68,0.480719794344473,0,374,374.0,0.0,4297,0,1
17642,65,3,1112.2,370.73333333333335,333.6666666666667,3,1.0,6.62,0.1625,0,370,185.0,0.2526703830246358,1559,0,0
17643,9,2,439.7,219.85,113.0,2,1.0,5.28,0.0288461538461538,0,141,141.0,0.0,2704,0,0
17644,30,11,3095.56,281.4145454545455,151.72727272727272,8,1.375,9.55,0.3355704697986577,0,297,29.7,0.0205843207691015,517,0,0
17645,364,1,0.0,0.0,-2.0,1,1.0,1.68,0.4802110817941952,0,364,364.0,0.0,4300,0,1
17646,1,13,3098.5,238.34615384615384,83.76923076923077,10,1.3,10.0,0.0111317254174397,0,359,29.916666666666668,0.0,516,0,0
17647,305,2,198.6,99.3,26.0,1,2.0,2.35,0.4765625,0,305,305.0,0.0,3642,0,0
17648,21,1,418.87,418.87,467.0,1,1.0,4.15,0.2916666666666667,0,21,21.0,0.0,2783,0,0
17649,105,3,680.6999999999999,226.9,106.0,1,3.0,5.05,0.7608695652173914,0,108,54.0,0.0,2139,1,0
17651,123,8,1745.92,218.24,120.25,2,4.0,7.52,1.0,0,162,23.142857142857142,0.0,1022,1,0
17655,2,3,1013.54,337.84666666666664,142.0,3,1.0,7.52,0.024390243902439,0,52,26.0,0.0,1654,0,0
17657,66,1,126.0,126.0,60.0,1,1.0,2.58,0.4074074074074074,0,66,66.0,0.0,3979,0,0
17659,8,4,829.38,207.345,72.5,2,2.0,7.08,0.1791044776119403,0,22,7.333333333333333,0.0,1908,0,0
17660,373,1,163.47,163.47,138.0,1,1.0,1.68,0.4806701030927835,0,373,373.0,0.0,3791,0,1
17661,277,1,0.0,0.0,-8.0,1,1.0,1.68,0.4743150684931507,0,277,277.0,0.0,4326,0,1
17662,297,2,412.92,206.46,92.0,2,1.0,3.47,0.3981233243967828,0,358,358.0,0.0,2797,0,0
17663,53,14,3292.77,235.19785714285717,105.35714285714286,9,1.5555555555555556,9.1,0.607583774250441,0,372,28.615384615384617,0.0,481,0,0
17664,110,2,561.59,280.795,227.0,2,1.0,5.05,0.2029520295202952,0,256,256.0,0.4500436261329439,2396,0,0
17665,129,1,563.1,563.1,690.0,1,1.0,4.38,0.4479166666666667,0,129,129.0,0.0,2392,0,1
17666,113,3,1319.64,439.88,318.6666666666667,2,1.5,6.18,0.5854922279792746,0,163,81.5,0.0,1337,0,0
17667,53,7,1828.29,261.1842857142857,164.14285714285714,6,1.1666666666666667,7.98,0.4184210526315789,0,290,48.333333333333336,0.0,977,0,0
17669,98,3,2735.63,911.8766666666668,529.6666666666666,3,1.0,7.3,0.3462897526501767,0,253,126.5,0.0,608,0,0
17671,1,2,830.63,415.315,202.5,2,1.0,6.4,0.0192307692307692,0,11,11.0,0.0,1902,0,0
17672,53,5,2600.46,520.092,213.6,4,1.25,8.43,0.2804232804232804,0,318,79.5,0.0,647,0,0
17673,11,8,2568.56,321.07,227.375,6,1.3333333333333333,10.0,0.1037735849056603,0,266,38.0,0.0,655,0,0
17674,4,1,300.66,300.66,349.0,1,1.0,4.6,0.1052631578947368,0,4,4.0,0.0,3215,0,0
17675,3,51,17507.74,343.2890196078432,155.84313725490196,13,3.923076923076923,10.0,0.0672645739910313,1,365,7.3,0.122677170211575,54,0,0
17676,2,7,1339.25,191.32142857142856,133.57142857142858,7,1.0,8.88,0.017391304347826,0,255,42.5,0.0,1318,0,0
17677,2,52,19647.41,377.83480769230766,231.17307692307693,13,4.0,10.0,0.0451727192205491,1,364,7.137254901960785,0.0762110629339948,43,0,0
17678,203,2,281.7,140.85,80.0,2,1.0,3.47,0.3996062992125984,0,239,239.0,0.0,3292,0,0
17679,157,9,1174.45,130.49444444444444,76.11111111111111,5,1.8,7.52,1.0,0,372,46.5,0.0,1494,1,0
17680,19,3,278.1,92.7,19.33333333333333,2,1.5,4.82,0.1073446327683615,0,147,73.5,0.3128371089536138,3302,0,0
17681,233,6,529.6,88.26666666666667,59.0,4,1.5,5.28,1.0,0,364,72.8,0.3047583081570997,2481,1,0
17682,4,6,1982.45,330.40833333333336,187.33333333333331,6,1.0,8.2,0.0284090909090909,0,277,55.4,0.2280007061968776,907,0,0
17683,21,3,819.01,273.00333333333333,260.3333333333333,3,1.0,5.95,0.0954545454545454,0,190,95.0,0.0,1921,0,0
17685,8,8,2736.64,342.08,235.75,7,1.1428571428571428,10.0,0.0687960687960688,0,302,43.142857142857146,0.0,606,0,0
17686,59,2,2557.35,1278.675,552.5,2,1.0,7.75,0.1603260869565217,0,169,169.0,0.0,660,0,0
17687,56,1,432.68,432.68,210.0,1,1.0,3.7,0.3943661971830985,0,56,56.0,0.0,2729,0,0
17688,10,2,286.5,143.25,54.0,1,2.0,5.28,0.1136363636363636,0,29,29.0,0.0,3271,0,0
17689,24,2,317.08,158.54,150.0,2,1.0,4.82,0.096,0,110,110.0,0.5235271855683109,3125,0,0
17690,2,8,2685.2,335.65,169.0,5,1.6,10.0,0.016867469879518,0,310,44.285714285714285,0.0,624,0,0
17691,4,4,479.45,119.8625,56.75,3,1.3333333333333333,7.08,0.026431718061674,0,182,60.66666666666666,0.0,2603,0,0
17692,32,9,2228.96,247.66222222222223,184.88888888888889,6,1.5,9.55,0.4324324324324324,0,176,22.0,0.1344573253894192,790,0,0
17694,147,2,1412.85,706.425,654.5,2,1.0,6.18,0.3450704225352112,0,198,198.0,0.0,1249,0,0
17695,24,4,955.2,238.8,256.0,3,1.3333333333333333,7.75,0.0997229916897507,0,316,105.33333333333331,0.0,1723,0,0
17696,16,34,5179.84,152.34823529411764,118.20588235294116,11,3.090909090909091,9.55,0.3069767441860465,1,365,11.06060606060606,0.0517776610860567,248,0,0
17699,112,2,442.0,221.0,104.0,2,1.0,3.92,0.2641509433962264,0,197,197.0,0.0,2701,0,0
17700,1,12,4121.98,343.4983333333333,183.16666666666663,10,1.2,10.0,0.010204081632653,1,374,34.0,0.0,355,0,0
17702,1,4,1192.07,298.0175,193.0,2,2.0,8.2,0.0185185185185185,0,36,12.0,0.411460736366153,1468,0,0
17703,54,1,296.1,296.1,307.0,1,1.0,3.7,0.391304347826087,0,54,54.0,1.0,3235,0,0
17705,91,2,260.38,130.19,169.0,2,1.0,3.92,0.2004405286343612,0,212,212.0,0.0,3366,0,0
17706,2,24,9446.53,393.6054166666667,167.45833333333334,8,3.0,10.0,0.0343283582089552,1,325,14.130434782608695,0.0205842780364853,109,0,0
17707,12,7,452.65,64.66428571428571,57.285714285714285,6,1.1666666666666667,6.62,0.0786026200873362,0,368,61.333333333333336,0.4539931514415111,2671,0,0
17708,38,2,620.85,310.425,148.5,2,1.0,5.5,0.2567567567567567,0,59,59.0,0.0,2265,0,0
17709,106,4,533.56,133.39,69.5,2,2.0,5.72,0.5598591549295774,0,239,79.66666666666667,0.1788739785591123,2470,0,0
17710,59,1,293.5,293.5,158.0,1,1.0,3.7,0.3986486486486486,0,59,59.0,0.0,3249,0,0
17713,18,4,1198.09,299.5225,247.25,4,1.0,7.75,0.1179039301310043,0,184,61.333333333333336,0.0,1464,0,0
17714,21,8,1223.58,152.9475,62.25,4,2.0,8.43,0.2893700787401574,0,149,21.285714285714285,0.0,1443,0,0
17715,228,1,163.2,163.2,192.0,1,1.0,1.68,0.4691358024691358,0,228,228.0,0.0,3792,0,1
17716,32,15,10165.53,677.702,380.0,10,1.5,9.55,0.3842195540308748,1,373,26.642857142857142,0.0,101,0,0
17717,57,1,376.92,376.92,344.0,1,1.0,3.7,0.3958333333333333,0,57,57.0,0.0,2900,0,0
17718,262,2,247.63,123.815,77.5,1,2.0,3.47,0.4440677966101695,0,280,280.0,0.0,3416,0,0
17720,3,9,1519.12,168.7911111111111,114.66666666666669,7,1.2857142857142858,8.88,0.0359281437125748,0,214,26.75,0.0,1172,0,0
17721,295,1,307.21000000000004,307.21000000000004,107.0,1,1.0,2.8,0.4758064516129032,0,295,295.0,0.0,3182,0,1
17722,2,2,2006.32,1003.16,671.0,2,1.0,7.52,0.0384615384615384,0,11,11.0,0.0,894,0,0
17723,11,1,102.0,102.0,120.0,1,1.0,3.48,0.2115384615384615,0,11,11.0,0.0,4087,0,0
17726,31,8,1089.56,136.195,55.25,6,1.3333333333333333,8.43,0.2565011820330969,0,318,45.42857142857143,0.0,1575,0,0
17728,40,3,1345.45,448.48333333333335,224.33333333333331,2,1.5,6.62,0.3361344537815126,0,89,44.5,1.0,1314,0,0
17729,232,1,438.65,438.65,247.0,1,1.0,2.8,0.4696356275303643,0,232,232.0,0.0,2707,0,1
17730,18,8,2468.52,308.565,214.5,6,1.3333333333333333,9.55,0.1909090909090909,0,225,32.142857142857146,0.2343590491468572,697,0,0
17731,257,2,468.88,234.44,107.0,2,1.0,3.47,0.40282131661442,0,304,304.0,0.2042740146732639,2629,0,0
17732,8,10,2144.17,214.417,105.2,5,2.0,10.0,0.1395348837209302,0,123,13.666666666666666,0.0,829,0,0
17734,161,3,741.6899999999999,247.23,106.33333333333331,3,1.0,5.05,0.5227272727272727,0,278,139.0,0.5846108212325906,2038,0,0
17735,3,11,4052.56,368.4145454545455,221.1818181818182,5,2.2,10.0,0.0530035335689045,1,133,13.3,0.0,365,0,0
17738,31,10,2282.01,228.201,174.1,6,1.6666666666666667,9.55,0.3478802992518703,0,266,29.55555555555556,0.0,761,0,0
17739,10,12,4932.09,411.0075,122.58333333333331,9,1.3333333333333333,10.0,0.1031894934333958,1,368,33.45454545454545,0.0,270,0,0
17740,25,6,426.9,71.14999999999999,37.0,5,1.2,5.5,0.1531862745098039,0,333,66.6,0.0,2750,0,0
17741,42,2,101.1,50.55,57.0,2,1.0,3.25,0.0995260663507109,0,196,196.0,0.0,4094,0,0
17742,64,9,1743.37,193.70777777777775,62.66666666666666,9,1.0,7.98,0.5182186234817814,0,374,46.75,0.0,1027,0,0
17743,78,2,208.85,104.425,41.5,1,2.0,2.8,0.3939393939393939,0,84,84.0,0.0,3595,0,0
17744,16,1,326.74,326.74,414.0,1,1.0,4.15,0.2580645161290322,0,16,16.0,0.0,3078,0,0
17745,113,2,600.34,300.17,82.0,2,1.0,5.05,0.2742718446601941,0,191,191.0,0.0,2317,0,0
17746,107,5,774.63,154.926,126.6,4,1.25,5.72,0.6993464052287581,0,246,61.5,0.0,1978,0,0
17748,163,1,358.15,358.15,111.0,1,1.0,3.25,0.4578651685393258,0,163,163.0,0.0,2955,0,1
17749,182,1,351.66,351.66,126.0,1,1.0,2.8,0.4619289340101523,0,182,182.0,0.0,2979,0,1
17751,57,1,157.86,157.86,147.0,1,1.0,2.58,0.3958333333333333,0,57,57.0,0.0,3819,0,0
17753,100,5,379.56,75.912,24.4,3,1.6666666666666667,4.6,0.5025125628140703,0,338,84.5,0.0,2895,0,0
17754,10,10,2750.77,275.077,253.2,6,1.6666666666666667,10.0,0.0901803607214428,0,364,40.44444444444444,0.0,599,0,0
17755,60,1,0.0,0.0,-30.0,1,1.0,2.58,0.4,0,60,60.0,0.0,4329,0,0
17756,11,3,728.75,242.91666666666663,133.0,1,3.0,6.4,0.1833333333333333,0,30,15.0,0.0,2063,0,0
17757,4,31,3713.3,119.78387096774196,57.354838709677416,12,2.583333333333333,10.0,0.0768245838668374,1,331,11.033333333333331,0.1247192524169875,416,0,0
17758,63,4,1555.83,388.9575,286.25,2,2.0,7.3,0.3795180722891566,0,204,68.0,0.0,1138,0,0
17759,29,2,441.92,220.96,134.0,2,1.0,4.82,0.0619658119658119,0,219,219.0,0.0,2702,0,0
17760,9,6,624.09,104.015,76.0,4,1.5,7.08,0.0625,0,285,57.0,0.2267942123732153,2256,0,0
17762,92,1,129.75,129.75,129.0,1,1.0,2.12,0.4299065420560747,0,92,92.0,0.0,3954,0,1
17763,281,4,36.15,9.0375,3.75,2,2.0,3.02,1.0,0,295,98.33333333333331,0.0,4239,1,0
17764,38,3,741.02,247.00666666666663,107.66666666666669,3,1.0,5.5,0.0945273631840796,0,372,186.0,0.0,2041,0,0
17765,84,1,156.37,156.37,52.0,1,1.0,2.12,0.4242424242424242,0,84,84.0,0.0,3829,0,0
17766,17,2,299.61,149.805,77.5,1,2.0,4.82,0.265625,0,17,17.0,0.0,3220,0,0
17767,46,1,141.85,141.85,70.0,1,1.0,2.58,0.3770491803278688,0,46,46.0,0.0,3891,0,0
17768,23,5,1205.88,241.176,243.2,3,1.6666666666666667,7.75,0.1062355658198614,0,373,93.25,0.0,1458,0,0
17769,19,9,3024.88,336.09777777777776,140.33333333333334,7,1.2857142857142858,9.55,0.1707865168539326,0,325,40.625,0.9114609505170452,536,0,0
17771,72,2,141.6,70.8,43.0,2,1.0,2.8,0.15,0,225,225.0,0.0,3893,0,0
17772,28,1,187.3,187.3,58.0,1,1.0,3.02,0.3255813953488372,0,28,28.0,0.0,3682,0,0
17773,150,2,575.37,287.685,127.0,2,1.0,5.05,0.219941348973607,0,326,326.0,0.0,2372,0,0
17774,33,8,1687.6999999999998,210.9625,134.25,5,1.6,8.43,0.2817073170731707,0,305,43.57142857142857,0.1773952716715056,1064,0,0
17776,22,3,323.81,107.93666666666668,90.66666666666669,2,1.5,4.82,0.0565552699228791,0,359,179.5,0.0,3089,0,0
17778,297,1,197.7,197.7,214.0,1,1.0,1.68,0.4759615384615384,0,297,297.0,0.0,3647,0,1
17780,303,3,346.56,115.52,52.0,2,1.5,3.47,0.8657142857142858,0,320,160.0,0.4407606186518928,2994,1,0
17782,18,2,679.02,339.51,269.0,1,2.0,5.95,0.2727272727272727,0,18,18.0,0.0,2143,0,0
17783,148,1,93.49,93.49,84.0,1,1.0,2.12,0.4539877300613497,0,148,148.0,0.0,4120,0,1
17784,186,1,112.86,112.86,72.0,1,1.0,1.68,0.4626865671641791,0,186,186.0,0.0,4032,0,1
17785,81,2,271.44,135.72,80.0,2,1.0,3.92,0.1875,0,201,201.0,0.4245873857942823,3322,0,0
17787,7,1,736.28,736.28,356.0,1,1.0,5.72,0.1590909090909091,0,7,7.0,0.0,2048,0,0
17789,297,1,171.25,171.25,125.0,1,1.0,1.68,0.4759615384615384,0,297,297.0,0.0,3754,0,1
17790,14,6,815.11,135.85166666666666,92.0,4,1.5,7.08,0.1372549019607843,0,180,36.0,0.3957625351179595,1928,0,0
17792,103,2,368.35,184.175,74.5,1,2.0,3.92,0.3992248062015504,0,114,114.0,0.318474277182028,2927,0,0
17794,322,2,147.3,73.65,23.0,1,2.0,2.35,0.4749262536873156,0,324,324.0,0.0,3869,0,0
17796,5,4,661.04,165.26,49.75,3,1.3333333333333333,7.08,0.0735294117647058,0,57,19.0,0.5206946629553431,2175,0,0
17797,31,5,1191.44,238.288,117.6,5,1.0,7.75,0.1476190476190476,0,360,90.0,0.0,1469,0,0
17798,217,1,178.07,178.07,138.0,1,1.0,1.68,0.4676724137931034,0,217,217.0,0.0,3724,0,1
17799,25,12,3112.46,259.37166666666667,159.08333333333334,8,1.5,9.55,0.2609108159392789,0,362,32.90909090909091,0.1074584091040527,513,0,0
17801,87,4,767.48,191.87,204.25,3,1.3333333333333333,5.72,0.3508064516129032,0,327,109.0,0.4983061447855318,1997,0,0
17802,8,13,3657.3,281.3307692307692,154.30769230769232,6,2.1666666666666665,10.0,0.088560885608856,1,362,30.166666666666668,0.8593853389112186,422,0,0
17803,28,1,184.66,184.66,98.0,1,1.0,3.02,0.3255813953488372,0,28,28.0,0.0,3692,0,0
17804,12,4,378.68,94.67,48.25,3,1.3333333333333333,5.95,0.0429594272076372,0,374,124.66666666666669,0.3142494982571036,2897,0,0
17805,246,1,414.72,414.72,648.0,1,1.0,2.8,0.4712643678160919,0,246,246.0,0.0,2792,0,1
17807,31,3,437.87,145.95666666666668,87.33333333333333,3,1.0,4.82,0.0837837837837837,0,340,170.0,0.2556466531162217,2709,0,0
17808,184,4,262.64,65.66,35.75,2,2.0,4.15,1.0,0,217,72.33333333333333,0.0511727078891258,3352,1,0
17809,7,12,5871.2300000000005,489.2691666666667,107.83333333333331,7,1.7142857142857142,10.0,0.0715613382899628,1,373,33.90909090909091,0.0,219,0,0
17810,304,3,343.21,114.40333333333332,39.0,2,1.5,3.47,0.8710601719197708,0,319,159.5,0.0,3003,1,0
17811,10,9,1756.73,195.19222222222223,125.66666666666669,2,4.5,8.88,0.1990049751243781,0,81,10.125,0.0,1013,0,0
17812,4,4,405.48,101.37,60.5,4,1.0,5.95,0.0284360189573459,0,166,55.333333333333336,0.2500739863865049,2816,0,0
17814,11,2,1609.37,804.685,717.5,2,1.0,7.52,0.0753424657534246,0,58,58.0,0.0,1108,0,0
17815,29,1,591.96,591.96,612.0,1,1.0,5.28,0.3295454545454545,0,29,29.0,0.0,2339,0,0
17816,1,3,75.75999999999999,25.25333333333333,22.0,3,1.0,4.15,0.0025641025641025,0,360,180.0,0.0,4165,0,0
17817,14,4,393.77,98.4425,71.0,2,2.0,5.95,0.2038834951456311,0,58,19.33333333333333,0.0,2851,0,0
17818,373,1,124.78,124.78,86.0,1,1.0,1.68,0.4806701030927835,0,373,373.0,0.0,3984,0,1
17819,7,6,2907.65,484.60833333333335,136.33333333333334,5,1.2,9.33,0.040045766590389,0,362,72.4,0.2326621154540608,561,0,0
17820,10,1,180.61,180.61,111.0,1,1.0,3.48,0.2,0,10,10.0,0.0,3709,0,0
17821,42,1,334.62,334.62,162.0,1,1.0,3.7,0.3684210526315789,0,42,42.0,0.0,3046,0,0
17822,56,5,2162.93,432.586,275.0,2,2.5,8.43,0.4375,0,196,49.0,0.0,823,0,0
17823,57,2,449.25,224.625,126.0,1,2.0,4.38,0.3958333333333333,0,57,57.0,0.0,2685,0,0
17825,234,4,701.96,175.49,129.0,2,2.0,5.28,0.8645320197044336,0,361,120.33333333333331,0.0,2113,1,0
17826,10,1,133.34,133.34,84.0,1,1.0,3.48,0.2,0,10,10.0,0.0,3936,0,0
17827,220,2,382.09,191.045,170.5,2,1.0,3.47,0.4044117647058823,0,257,257.0,1.0,2887,0,0
17829,45,5,3791.18,758.236,488.2,3,1.6666666666666667,8.43,0.2564102564102564,1,291,72.75,0.0,408,0,0
17833,359,1,338.46,338.46,143.0,1,1.0,2.8,0.4799465240641711,0,359,359.0,0.0,3028,0,1
17834,50,2,689.67,344.835,319.5,2,1.0,5.5,0.2604166666666667,0,81,81.0,0.0,2127,0,0
17838,1,11,3769.95,342.72272727272724,198.8181818181818,6,1.8333333333333333,10.0,0.0120192307692307,1,266,26.6,0.088860594968103,409,0,0
17840,79,1,175.9,175.9,128.0,1,1.0,2.12,0.4202127659574468,0,79,79.0,0.0,3735,0,0
17841,1,126,28844.93,228.92801587301588,111.9047619047619,13,9.692307692307692,10.0,0.0278024911032028,1,373,2.984,0.1408725900877554,25,0,0
17842,238,1,430.69,430.69,89.0,1,1.0,2.8,0.4703557312252964,0,238,238.0,0.0,2736,0,1
17843,47,1,114.92,114.92,138.0,1,1.0,2.58,0.3790322580645161,0,47,47.0,1.0,4023,0,0
17845,191,4,596.09,149.0225,48.75,2,2.0,5.28,1.0,0,212,70.66666666666667,0.0,2329,1,0
17847,151,2,129.69,64.845,14.5,2,1.0,2.8,0.2550675675675675,0,281,281.0,0.0,3955,0,0
17848,53,22,2645.16,120.23454545454544,45.68181818181818,11,2.0,9.1,0.8135964912280702,0,369,17.571428571428573,0.2986246578656868,636,1,0
17849,116,4,457.96,114.49,27.5,3,1.3333333333333333,4.6,0.5506329113924051,0,271,90.33333333333331,0.4172416804961132,2660,0,0
17850,8,158,50495.5,319.59177215189874,132.36075949367088,11,14.363636363636363,10.0,0.2304587155963303,1,370,2.356687898089172,0.1484884791714113,12,0,0
17851,58,6,1552.35,258.725,155.5,4,1.5,7.3,0.3243847874720357,0,372,74.4,0.2437401359229555,1144,0,0
17852,24,3,543.47,181.15666666666667,106.33333333333331,2,1.5,5.95,0.0604534005037783,0,367,183.5,0.0,2442,0,0
17853,43,3,1596.29,532.0966666666667,208.33333333333331,3,1.0,6.62,0.1069651741293532,0,372,186.0,0.0,1112,0,0
17854,98,4,757.24,189.31,130.75,3,1.3333333333333333,5.72,0.3567961165048544,0,367,122.33333333333331,0.0,2014,0,0
17855,8,1,208.97,208.97,197.0,1,1.0,3.48,0.1739130434782608,0,8,8.0,0.0,3594,0,0
17857,1,2,1803.2,901.6,1402.0,2,1.0,7.52,0.0017123287671232,0,277,277.0,0.0,991,0,0
17858,5,21,7539.89,359.042380952381,131.47619047619048,10,2.1,10.0,0.0747384155455904,1,369,18.45,0.5250182694973003,145,0,0
17860,4,4,717.39,179.3475,174.0,3,1.3333333333333333,7.08,0.0146699266503667,0,364,121.33333333333331,0.0,2090,0,0
17861,21,13,2968.91,228.37769230769229,196.30769230769232,7,1.8571428571428568,9.55,0.2311926605504587,0,365,30.416666666666668,0.0,547,0,0
17862,21,3,923.99,307.99666666666667,113.33333333333331,2,1.5,5.95,0.0917030567685589,0,199,99.5,0.0,1764,0,0
17863,5,7,2585.2,369.3142857142857,330.57142857142856,7,1.0,10.0,0.0396825396825396,0,288,48.0,0.4548661612254371,650,0,0
17864,21,2,321.72,160.86,154.5,2,1.0,4.82,0.1346153846153846,0,63,63.0,0.0,3104,0,0
17865,11,35,15428.31,440.8088571428571,202.68571428571428,12,2.9166666666666665,10.0,0.2115384615384615,1,374,11.0,0.0631546812320986,61,0,0
17866,120,2,805.3,402.65,180.5,2,1.0,5.05,0.1595744680851064,0,361,361.0,0.0,1935,0,0
17867,46,12,273.03,22.7525,8.25,7,1.7142857142857142,5.72,0.4702602230483271,0,373,33.90909090909091,0.0,3318,0,0
17868,22,1,227.15,227.15,85.0,1,1.0,3.02,0.2972972972972973,0,22,22.0,0.0,3506,0,0
17869,4,3,599.78,199.92666666666665,149.0,3,1.0,6.4,0.0187793427230046,0,183,91.5,0.0,2320,0,0
17870,2,2,1213.8000000000002,606.9000000000001,238.0,2,1.0,7.52,0.03125,0,17,17.0,0.0,1452,0,0
17871,33,4,913.05,228.2625,120.75,4,1.0,6.62,0.1323529411764706,0,329,109.66666666666669,0.4266031433108811,1780,0,0
17872,17,1,235.87,235.87,176.0,1,1.0,4.15,0.265625,0,17,17.0,0.0,3465,0,0
17873,9,15,4429.8,295.32,182.46666666666667,10,1.5,10.0,0.1107205623901581,1,359,25.642857142857142,0.0,312,0,0
17875,324,1,167.1,167.1,98.0,1,1.0,1.68,0.4778761061946903,0,324,324.0,0.0,3778,0,1
17876,35,3,3424.02,1141.34,652.6666666666666,3,1.0,8.2,0.1026392961876832,0,311,155.5,0.0,455,0,0
17878,31,2,999.48,499.74,306.5,1,2.0,7.08,0.3369565217391304,0,31,31.0,0.0,1673,0,0
17880,275,2,366.0,183.0,76.0,2,1.0,3.47,0.3608923884514435,0,366,366.0,0.0,2933,0,0
17882,15,2,291.56,145.78,65.0,1,2.0,5.28,0.25,0,15,15.0,0.0,3257,0,0
17883,175,4,308.18,77.045,25.0,2,2.0,4.6,0.7906626506024096,0,287,95.66666666666669,0.0,3177,1,0
17884,4,21,2281.92,108.66285714285716,102.57142857142856,9,2.333333333333333,10.0,0.059612518628912,0,371,18.55,0.0,762,0,0
17886,73,4,693.32,173.33,60.25,4,1.0,5.72,0.269704433497537,0,361,120.33333333333331,0.0,2121,0,0
17888,10,21,790.17,37.62714285714286,20.0,10,2.1,7.75,0.1529051987767584,0,354,17.7,0.0,1955,0,0
17889,10,5,545.05,109.01,65.2,2,2.5,7.08,0.0636942675159235,0,254,63.5,0.0,2435,0,0
17894,2,13,1236.67,95.12846153846156,40.69230769230769,4,3.25,8.88,0.0421052631578947,0,105,8.75,0.0,1431,0,0
17897,3,9,1943.25,215.91666666666663,87.44444444444444,5,1.8,8.88,0.036144578313253,0,212,26.5,0.0,926,0,0
17898,88,2,147.12,73.56,30.5,2,1.0,2.8,0.2018348623853211,0,203,203.0,0.0,3871,0,0
17901,157,2,149.7,74.85,7.0,1,2.0,2.8,0.4563953488372093,0,157,157.0,0.0,3859,0,0
17902,182,1,216.4,216.4,526.0,1,1.0,1.68,0.4619289340101523,0,182,182.0,0.0,3558,0,1
17903,30,1,381.09,381.09,142.0,1,1.0,4.15,0.3333333333333333,0,30,30.0,0.0,2890,0,0
17905,9,11,1571.08,142.82545454545453,87.45454545454545,7,1.5714285714285714,8.88,0.0965665236051502,0,316,31.6,0.289908852509102,1133,0,0
17907,276,1,291.76,291.76,1046.0,1,1.0,2.8,0.4742268041237113,0,276,276.0,0.0,3256,0,1
17908,9,7,1088.82,155.54571428571427,91.85714285714286,5,1.4,8.88,0.0598669623059867,0,361,60.16666666666666,0.0,1578,0,0
17909,373,1,110.05,110.05,35.0,1,1.0,1.68,0.4806701030927835,0,373,373.0,0.0,4051,0,1
17910,362,1,261.7,261.7,121.0,1,1.0,2.8,0.4801061007957559,0,362,362.0,1.0,3359,0,1
17912,11,1,64.49,64.49,31.0,1,1.0,3.48,0.2115384615384615,0,11,11.0,0.0,4184,0,0
17913,36,12,3020.64,251.72,119.75,10,1.2,9.1,0.3687150837988827,0,372,33.81818181818182,0.2010401769161502,537,0,0
17915,187,1,225.78,225.78,184.0,1,1.0,1.68,0.4628712871287129,0,187,187.0,1.0,3514,0,1
17916,264,2,43.87,21.935,45.0,2,1.0,2.35,0.34375,0,369,369.0,1.0,4225,0,0
17918,136,3,396.39,132.13,117.33333333333331,1,3.0,3.92,0.7953216374269005,0,141,70.5,0.0,2844,1,0
17919,74,1,536.28,536.28,696.0,1,1.0,4.38,0.4157303370786517,0,74,74.0,0.0,2461,0,0
17920,4,41,20130.69,490.9924390243902,245.5609756097561,11,3.727272727272727,10.0,0.0825593395252838,1,369,9.225,0.5510918900445042,40,0,0
17921,14,8,1533.98,191.7475,69.125,4,2.0,8.88,0.1944444444444444,0,147,21.0,0.3159689174565509,1159,0,0
17922,179,1,170.4,170.4,49.0,1,1.0,1.68,0.461340206185567,0,179,179.0,0.0,3762,0,1
17923,163,2,289.5,144.75,45.0,1,2.0,3.92,0.4179487179487179,0,180,180.0,0.6476683937823834,3261,0,0
17924,8,3,550.95,183.65,34.333333333333336,2,1.5,6.4,0.1,0,50,25.0,0.0,2418,0,0
17925,8,1,244.08,244.08,72.0,1,1.0,4.6,0.1739130434782608,0,8,8.0,0.0,3433,0,0
17926,80,3,638.2,212.73333333333332,88.66666666666667,2,1.5,5.05,0.3265306122448979,0,215,107.5,0.2793795048574115,2223,0,0
17927,357,1,294.0,294.0,108.0,1,1.0,2.8,0.4798387096774194,0,357,357.0,0.0,3245,0,1
17928,207,1,128.7,128.7,82.0,1,1.0,1.68,0.4662162162162162,0,207,207.0,0.0,3960,0,1
17929,23,8,2239.1,279.8875,40.75,6,1.3333333333333333,9.55,0.1709129511677282,0,366,52.285714285714285,0.0876244919833861,784,0,0
17930,15,10,2502.44,250.244,217.6,7,1.4285714285714286,10.0,0.1622596153846154,0,281,31.22222222222222,0.0,681,0,0
17931,33,16,2862.55,178.909375,97.0625,8,2.0,9.55,0.4741379310344828,0,297,19.8,0.1237602836631674,573,0,0
17933,268,1,114.69,114.69,63.0,1,1.0,1.68,0.4734982332155477,0,268,268.0,0.0,4026,0,1
17934,42,1,344.9,344.9,150.0,1,1.0,3.7,0.3684210526315789,0,42,42.0,0.0,2998,0,0
17935,36,6,509.75,84.95833333333333,25.0,4,1.5,6.18,0.2017937219730941,0,371,74.2,0.0,2528,0,0
17938,56,1,144.29,144.29,53.0,1,1.0,2.58,0.3943661971830985,0,56,56.0,0.0,3880,0,0
17940,81,8,24976.44,3122.055,9477.875,5,1.6,8.65,0.5943396226415095,1,372,53.142857142857146,0.0,30,0,0
